Meißen Frauenkirche (Buch 16)
Trauungen 1612-1682
Hans Bürger
Jeremias Finsinger
Balthasar Fickler
Hans Schmidt
Jacob Beywisch
Bastian Pfeiffer
Balthasar Leckschede
Paul Witze
Clemens Haubold
Hans Rühlich
Michael Behrend
----------------
Peter Schwecher?
Michael Meiße
